musteri,yas,kidem_suresi,egitim,is_durumu,meslek_grubu,tarih,target
093c5d1470,19.0,10.0,5f8ca0f83b,991c4998fb,51155d7cc3,20190601,0
40a7fd248d,22.0,1.0,7e6640bfe0,991c4998fb,bfd9cb6270,20190601,0
a1a4b3b4ca,24.0,13.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,1
ae1e389e63,22.0,37.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
6a84906c89,20.0,12.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
764ab2a737,19.0,8.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
6ccb6aed8d,45.0,5.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
ccf7ebac7b,29.0,104.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
209d081d73,32.0,131.0,01a4f2c96c,ba7b390fc4,419188ba43,20190601,0
5a7281860f,43.0,105.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
3d501e80ab,25.0,194.0,5f8ca0f83b,915be3a7a4,,20190601,0
25394928bf,21.0,46.0,7e6640bfe0,d36d84f51a,,20190601,1
e868e445b6,26.0,99.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
f37c37e3d9,21.0,25.0,5f8ca0f83b,d36d84f51a,44af6626d6,20190601,0
1cd95c1abd,24.0,57.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
5c8e0f28a8,29.0,51.0,7e6640bfe0,242927d0f5,9034d4c83c,20190601,0
e777f8b920,24.0,60.0,7e6640bfe0,51be29729b,,20190601,0
c798c85f04,29.0,132.0,7e6640bfe0,eb35a5eb6b,,20190601,0
37fea84b5c,19.0,20.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
22b9811f12,21.0,22.0,5f8ca0f83b,d36d84f51a,,20190601,0
fbe7b2e400,26.0,20.0,7e6640bfe0,915be3a7a4,44af6626d6,20190601,0
8ede720f8c,32.0,139.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
6e9693c268,30.0,45.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
658a6ca511,27.0,70.0,7e6640bfe0,d36d84f51a,,20190601,0
bef1c3d580,20.0,23.0,7e6640bfe0,d36d84f51a,,20190601,0
9f83259e2c,20.0,3.0,7e6640bfe0,d36d84f51a,,20190601,0
37276b7b4f,22.0,61.0,5f8ca0f83b,51be29729b,,20190601,0
c1567570db,27.0,82.0,7e6640bfe0,d36d84f51a,44af6626d6,20190601,0
c63b21d0f3,28.0,131.0,7e6640bfe0,ba7b390fc4,6da8606d6e,20190601,0
92986794a8,22.0,31.0,7e6640bfe0,d36d84f51a,,20190601,0
e4bdb88130,32.0,89.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
627ac7d68e,20.0,21.0,7e6640bfe0,d36d84f51a,,20190601,0
a0db3a0023,21.0,0.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
16c7be1059,22.0,57.0,7e6640bfe0,d36d84f51a,,20190601,0
15c8e5fe68,42.0,91.0,7e6640bfe0,991c4998fb,b18c21407b,20190601,0
0f31144729,32.0,149.0,7e6640bfe0,d36d84f51a,44af6626d6,20190601,1
10516deef1,24.0,86.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
3e4c985760,30.0,64.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
1ffefede8f,26.0,42.0,5f8ca0f83b,d36d84f51a,,20190601,0
8ecbe836ef,20.0,63.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
5e8261c718,35.0,127.0,7e6640bfe0,ba7b390fc4,314826bda8,20190601,0
64159153bc,27.0,28.0,7e6640bfe0,ba7b390fc4,ba91c4a92b,20190601,0
7d46f7b39a,47.0,259.0,01a4f2c96c,ba7b390fc4,62260c15fb,20190601,0
442ee2f06d,25.0,70.0,7e6640bfe0,d36d84f51a,44af6626d6,20190601,0
f60bf6c0f1,21.0,33.0,7e6640bfe0,d36d84f51a,,20190601,0
22a2eac9e4,20.0,33.0,5f8ca0f83b,d36d84f51a,,20190601,0
5fcad7dfb7,32.0,44.0,7e6640bfe0,eb35a5eb6b,,20190601,0
8f9d79019a,26.0,96.0,7e6640bfe0,915be3a7a4,,20190601,0
3bca6b5b62,27.0,118.0,7e6640bfe0,991c4998fb,527516f307,20190601,1
a778451365,24.0,43.0,7e6640bfe0,d36d84f51a,44af6626d6,20190601,0
5cef3c5daf,40.0,161.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
6cbe8f924e,26.0,114.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
e69bba2c44,32.0,143.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
8b3171ccda,30.0,141.0,7e6640bfe0,991c4998fb,ba91c4a92b,20190601,0
275f0fa39b,20.0,9.0,7e6640bfe0,d36d84f51a,,20190601,0
bb9000b51a,27.0,107.0,7e6640bfe0,915be3a7a4,,20190601,0
bf39c82cc9,33.0,122.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
a8093b92cc,25.0,50.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
09052489a0,25.0,67.0,7e6640bfe0,915be3a7a4,,20190601,0
cc077373da,28.0,89.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
1c8ae8e6b2,22.0,11.0,5f8ca0f83b,d36d84f51a,,20190601,0
464a687021,25.0,9.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
5bd3607ee3,38.0,84.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
ba3ca15a8e,28.0,56.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
64c030d259,28.0,58.0,01a4f2c96c,ba7b390fc4,62260c15fb,20190601,0
948d26e9aa,39.0,13.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
e36f83e125,24.0,22.0,5f8ca0f83b,d36d84f51a,,20190601,0
6a073fd326,26.0,55.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
dc97f9065f,19.0,10.0,5f8ca0f83b,d36d84f51a,44af6626d6,20190601,0
345cea37dd,19.0,27.0,5f8ca0f83b,51be29729b,,20190601,0
fe310414eb,25.0,4.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
e9f96622e0,32.0,168.0,7e6640bfe0,915be3a7a4,44af6626d6,20190601,0
62623f1103,20.0,122.0,7e6640bfe0,d36d84f51a,44af6626d6,20190601,0
9ddd37e5ad,30.0,120.0,7e6640bfe0,ba7b390fc4,314826bda8,20190601,1
20bbe40665,23.0,20.0,5f8ca0f83b,d36d84f51a,,20190601,0
800989c058,27.0,19.0,7e6640bfe0,991c4998fb,ba91c4a92b,20190601,0
f4c9d1c9f3,28.0,109.0,7bb291e291,991c4998fb,51155d7cc3,20190601,0
b98b4c2b09,29.0,177.0,7e6640bfe0,ba7b390fc4,44af6626d6,20190601,0
b96a5764fb,24.0,19.0,7e6640bfe0,d36d84f51a,,20190601,0
5321e4cf99,25.0,131.0,7e6640bfe0,991c4998fb,8bbaa7ab87,20190601,0
8171cd699f,18.0,9.0,7e6640bfe0,d36d84f51a,,20190601,0
0731855218,31.0,211.0,7e6640bfe0,915be3a7a4,,20190601,0
ca98a765c5,23.0,29.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
43dd51326f,22.0,45.0,7e6640bfe0,d36d84f51a,,20190601,0
026897a029,31.0,140.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
8827088920,21.0,19.0,5f8ca0f83b,d36d84f51a,44af6626d6,20190601,0
9ddc1aa69b,24.0,42.0,5f8ca0f83b,d36d84f51a,,20190601,0
8a89fffc4c,36.0,83.0,7e6640bfe0,991c4998fb,51155d7cc3,20190601,0
bdee35ee70,35.0,51.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
98bfb73588,31.0,152.0,7e6640bfe0,242927d0f5,ba91c4a92b,20190601,1
a6eef7c119,27.0,107.0,7e6640bfe0,eb35a5eb6b,,20190601,0
c5cc9bc714,26.0,37.0,7e6640bfe0,289777e76d,,20190601,0
385ffa8f47,33.0,126.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
3fa3e63ea3,35.0,146.0,5f8ca0f83b,242927d0f5,91ed9c1e18,20190601,1
126308a912,21.0,10.0,5f8ca0f83b,d36d84f51a,,20190601,0
afd8ad56b8,45.0,151.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
e09d8b7c8d,26.0,104.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
8397f6dc5b,32.0,78.0,01a4f2c96c,991c4998fb,44af6626d6,20190601,0
e68aba076d,21.0,19.0,5f8ca0f83b,d36d84f51a,,20190601,0
4803f2ec62,26.0,185.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
ee9c12c4d1,24.0,60.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
4003e2e9b0,24.0,45.0,7e6640bfe0,d36d84f51a,44af6626d6,20190601,0
d6d911740c,26.0,35.0,7e6640bfe0,eb35a5eb6b,,20190601,0
c31cac74e6,22.0,32.0,5f8ca0f83b,d36d84f51a,44af6626d6,20190601,0
1125752df4,23.0,47.0,7e6640bfe0,d36d84f51a,,20190601,0
b54551f3b3,23.0,58.0,7e6640bfe0,d36d84f51a,,20190601,0
fea0eef835,28.0,21.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
6716110e9b,29.0,106.0,5f8ca0f83b,d36d84f51a,,20190601,0
f375f8fab2,22.0,56.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
ff48bb075e,26.0,94.0,7e6640bfe0,ba7b390fc4,314826bda8,20190601,0
b9f3e4a95e,18.0,22.0,5f8ca0f83b,51be29729b,,20190601,0
c668c66a96,26.0,94.0,5f8ca0f83b,915be3a7a4,,20190601,0
771639fe6d,22.0,43.0,7e6640bfe0,915be3a7a4,,20190601,0
a163465746,22.0,62.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
e6d4c57cb8,39.0,5.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
f235c7bcf2,32.0,161.0,7e6640bfe0,ba7b390fc4,44af6626d6,20190601,0
da4f42250c,22.0,47.0,7e6640bfe0,d36d84f51a,44af6626d6,20190601,0
60108d3e82,35.0,204.0,7e6640bfe0,ba7b390fc4,44af6626d6,20190601,0
b516c3aada,22.0,5.0,7e6640bfe0,d36d84f51a,,20190601,0
bfe1bfef33,23.0,55.0,5f8ca0f83b,d36d84f51a,,20190601,0
c3f10e6193,24.0,14.0,7e6640bfe0,991c4998fb,314826bda8,20190601,0
a8b22673bc,26.0,77.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
8c6d109aea,21.0,20.0,7e6640bfe0,d36d84f51a,,20190601,0
5177b6223f,46.0,222.0,7bb291e291,289777e76d,,20190601,0
a517b398c7,25.0,99.0,7e6640bfe0,d36d84f51a,,20190601,0
4babb7bc7c,25.0,21.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
ff71d25e0d,20.0,7.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
edec7a6fea,28.0,129.0,7e6640bfe0,915be3a7a4,,20190601,0
00c6bccdf0,23.0,27.0,5f8ca0f83b,915be3a7a4,44af6626d6,20190601,0
6a341711a1,22.0,77.0,7bb291e291,915be3a7a4,44af6626d6,20190601,0
660628c715,20.0,16.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
cfd3518bf9,25.0,94.0,,d36d84f51a,,20190601,0
55edaa19cd,29.0,22.0,5f8ca0f83b,eb35a5eb6b,,20190601,0
307f45f961,21.0,2.0,5f8ca0f83b,d36d84f51a,,20190601,0
8f745dc443,22.0,34.0,7e6640bfe0,d36d84f51a,,20190601,0
664039e218,22.0,9.0,5f8ca0f83b,d36d84f51a,,20190601,0
d757c19d46,40.0,74.0,5f8ca0f83b,b026b8ee68,44af6626d6,20190601,0
5f5ca46c85,24.0,22.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
985c7e79b8,26.0,137.0,7e6640bfe0,d36d84f51a,,20190601,0
6896f4e5fd,44.0,277.0,7e6640bfe0,991c4998fb,314826bda8,20190601,0
63e03887e8,19.0,8.0,5f8ca0f83b,51be29729b,,20190601,0
8bc7780ebc,39.0,16.0,01a4f2c96c,991c4998fb,51155d7cc3,20190601,0
24015b2f4a,21.0,8.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
cafe1b8a4d,49.0,31.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
06214a1777,22.0,47.0,7e6640bfe0,d36d84f51a,,20190601,0
019cc0b2da,25.0,60.0,5f8ca0f83b,d36d84f51a,44af6626d6,20190601,0
0e438b6192,20.0,9.0,7bb291e291,915be3a7a4,44af6626d6,20190601,0
87ba32ef96,25.0,46.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
15b701a4b3,30.0,54.0,7e6640bfe0,ba7b390fc4,314826bda8,20190601,0
20c787a2a9,30.0,141.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
c7202cd894,27.0,7.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
5e6ad7bb6f,18.0,140.0,7e6640bfe0,d36d84f51a,,20190601,0
de3596def2,32.0,212.0,7e6640bfe0,991c4998fb,ba91c4a92b,20190601,0
14524bd3a7,30.0,85.0,5f8ca0f83b,ba7b390fc4,44af6626d6,20190601,0
2a27725b3d,21.0,46.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
8f29ede088,23.0,46.0,7e6640bfe0,d36d84f51a,,20190601,0
13c87ae1b9,24.0,52.0,7bb291e291,eb35a5eb6b,,20190601,0
6614134b70,34.0,99.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
b8ae1d5d28,30.0,142.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
555271a13e,27.0,35.0,01a4f2c96c,991c4998fb,314826bda8,20190601,0
a8f9ecf112,32.0,137.0,7e6640bfe0,991c4998fb,314826bda8,20190601,0
5857d0de54,27.0,92.0,7e6640bfe0,915be3a7a4,,20190601,0
6c6314129a,23.0,13.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
9561d1bce4,23.0,55.0,7bb291e291,242927d0f5,91ed9c1e18,20190601,0
a8a69f03a3,29.0,130.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,1
fa8299cc1b,43.0,15.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
04982bc63a,44.0,116.0,7e6640bfe0,b026b8ee68,b18c21407b,20190601,1
eb6c3b197f,22.0,6.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
f614091608,26.0,54.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
191f6e19b2,29.0,117.0,7e6640bfe0,991c4998fb,314826bda8,20190601,0
976b68f49c,26.0,95.0,7e6640bfe0,ba7b390fc4,bfd9cb6270,20190601,0
2da684971a,19.0,11.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
0c3d027b90,19.0,9.0,5f8ca0f83b,d36d84f51a,,20190601,0
3e9ee6cd4f,25.0,82.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
ef71df7086,22.0,9.0,7e6640bfe0,d36d84f51a,44af6626d6,20190601,0
52bca6ba4a,23.0,47.0,7e6640bfe0,d36d84f51a,44af6626d6,20190601,0
3551111a9d,30.0,38.0,7e6640bfe0,d36d84f51a,,20190601,0
c4070c5f7f,25.0,18.0,5f8ca0f83b,d36d84f51a,44af6626d6,20190601,0
61527c6779,25.0,46.0,7e6640bfe0,d36d84f51a,,20190601,0
dd53907407,19.0,21.0,7e6640bfe0,d36d84f51a,,20190601,0
2fa8b1fe65,21.0,27.0,7e6640bfe0,d36d84f51a,,20190601,0
aabc987458,33.0,37.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
9d1d958c8b,34.0,58.0,7e6640bfe0,915be3a7a4,314826bda8,20190601,0
cbcf6dcc41,22.0,33.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
73adafc349,34.0,190.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
c2ecde4246,34.0,180.0,7e6640bfe0,915be3a7a4,44af6626d6,20190601,0
ee336b90a9,23.0,55.0,7e6640bfe0,d36d84f51a,44af6626d6,20190601,0
034f198c8d,25.0,86.0,7e6640bfe0,242927d0f5,91ed9c1e18,20190601,0
a99e5d843e,29.0,120.0,7e6640bfe0,991c4998fb,,20190601,0
263670f733,34.0,168.0,7e6640bfe0,915be3a7a4,44af6626d6,20190601,0
4e44c0d2da,25.0,81.0,5f8ca0f83b,915be3a7a4,,20190601,0
c46817dc7c,38.0,221.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
8134c200ad,29.0,15.0,7bb291e291,289777e76d,,20190601,0
2179756957,25.0,35.0,7e6640bfe0,d36d84f51a,,20190601,0
21d7c7f1b7,23.0,38.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
ff8b8c167c,27.0,93.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,1
30b237724f,19.0,53.0,7e6640bfe0,d36d84f51a,,20190601,0
397a10bb5d,21.0,31.0,7e6640bfe0,d36d84f51a,,20190601,0
e33a4be56a,19.0,85.0,7bb291e291,51be29729b,,20190601,0
a8e406fe6f,36.0,46.0,5f8ca0f83b,242927d0f5,91ed9c1e18,20190601,0
b453493cf3,22.0,22.0,5f8ca0f83b,d36d84f51a,,20190601,0
e2c1da94fa,26.0,95.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
d4cc063d26,22.0,26.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
b39f45ad55,22.0,8.0,5f8ca0f83b,915be3a7a4,44af6626d6,20190601,0
b8cdfbb7e8,40.0,79.0,7e6640bfe0,a996720382,44af6626d6,20190601,1
cc9f6e82ff,26.0,21.0,7e6640bfe0,ba7b390fc4,314826bda8,20190601,0
9ad0fab966,37.0,206.0,7e6640bfe0,ba7b390fc4,62260c15fb,20190601,0
c9e394935b,32.0,134.0,7e6640bfe0,ba7b390fc4,527516f307,20190601,0
0d491c8fe4,21.0,30.0,7e6640bfe0,d36d84f51a,,20190601,0
632a6b6c6a,25.0,45.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
f5e59a635c,26.0,88.0,7e6640bfe0,915be3a7a4,44af6626d6,20190601,0
018195c17d,21.0,4.0,5f8ca0f83b,d36d84f51a,,20190601,0
e3371afe4b,27.0,140.0,7bb291e291,915be3a7a4,,20190601,0
28c41303e4,41.0,166.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
e31d41f9ed,24.0,33.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
d6dacae909,31.0,101.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,1
981ac53ac4,30.0,127.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,1
2dc6097b75,38.0,30.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
2abeda3ed9,29.0,28.0,7e6640bfe0,242927d0f5,070e3be3ae,20190601,0
207ddf778d,45.0,122.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
978257d5ac,24.0,29.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,1
1c9807f8fa,21.0,9.0,5f8ca0f83b,d36d84f51a,,20190601,0
13230ac11e,29.0,179.0,7e6640bfe0,991c4998fb,527516f307,20190601,0
a0b99c193a,21.0,126.0,5f8ca0f83b,51be29729b,,20190601,0
b7e14e7360,19.0,9.0,7e6640bfe0,d36d84f51a,,20190601,0
5bad57cd60,23.0,44.0,7e6640bfe0,991c4998fb,ba91c4a92b,20190601,0
007b32af71,24.0,89.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
b6e8e4ca84,29.0,140.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
f0b86f284f,20.0,20.0,5f8ca0f83b,eb35a5eb6b,,20190601,0
02bcf9d956,25.0,71.0,7e6640bfe0,915be3a7a4,,20190601,0
3903e15d6c,30.0,60.0,5f8ca0f83b,ba7b390fc4,44af6626d6,20190601,1
7945a80269,24.0,76.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
ab4bc774a1,18.0,9.0,7bb291e291,eb35a5eb6b,,20190601,0
4d77f88d1a,26.0,54.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,1
3f0a8a4cff,33.0,181.0,7e6640bfe0,991c4998fb,ba91c4a92b,20190601,0
53f86e6100,20.0,21.0,7e6640bfe0,d36d84f51a,,20190601,0
a7a52cf0d6,28.0,65.0,7bb291e291,ba7b390fc4,44af6626d6,20190601,1
f15dadc1bb,24.0,27.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
e14ea0458c,21.0,9.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
db420fc6e3,26.0,111.0,7bb291e291,eb35a5eb6b,,20190601,0
7c0e149260,26.0,66.0,5f8ca0f83b,242927d0f5,91ed9c1e18,20190601,0
3feab80931,22.0,35.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
cd55017e83,19.0,57.0,5f8ca0f83b,51be29729b,,20190601,0
661207d90c,20.0,24.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
d2fa7ae1d2,30.0,66.0,7e6640bfe0,ba7b390fc4,44af6626d6,20190601,0
8c1fafcc89,22.0,45.0,7e6640bfe0,d36d84f51a,,20190601,0
ad84fa4023,26.0,52.0,5f8ca0f83b,51be29729b,,20190601,0
d2ebbcd2bf,26.0,58.0,5f8ca0f83b,915be3a7a4,,20190601,0
d44cd66635,36.0,143.0,7bb291e291,991c4998fb,44af6626d6,20190601,1
a73cfcf689,28.0,123.0,5f8ca0f83b,d36d84f51a,,20190601,0
a88218db5a,18.0,2.0,5f8ca0f83b,51be29729b,,20190601,0
05a73c3ee9,19.0,8.0,5f8ca0f83b,51be29729b,,20190601,0
2ddedfd95c,33.0,143.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
434f4a6905,22.0,46.0,7e6640bfe0,915be3a7a4,44af6626d6,20190601,0
5b7e897e58,33.0,143.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
620bf67a47,24.0,104.0,5f8ca0f83b,d36d84f51a,,20190601,0
cc14661aba,36.0,203.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
92f439fb8e,32.0,155.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
ae33ff9214,39.0,51.0,7e6640bfe0,915be3a7a4,44af6626d6,20190601,0
36c49a7018,38.0,240.0,7e6640bfe0,242927d0f5,91ed9c1e18,20190601,0
867af269f0,25.0,6.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
a522b80449,25.0,57.0,5f8ca0f83b,915be3a7a4,,20190601,0
ab917d5b5c,23.0,9.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
db3d5a668d,21.0,184.0,5f8ca0f83b,d36d84f51a,,20190601,0
49ce82a301,38.0,19.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
2cec9565dd,36.0,80.0,01a4f2c96c,991c4998fb,44af6626d6,20190601,0
ae5a9cb16f,20.0,6.0,5f8ca0f83b,d36d84f51a,,20190601,0
b050618e07,24.0,57.0,7e6640bfe0,d36d84f51a,,20190601,0
d29b9e09ec,20.0,2.0,7e6640bfe0,991c4998fb,bfd9cb6270,20190601,0
3fbbb4128f,32.0,156.0,7e6640bfe0,991c4998fb,314826bda8,20190601,0
be70479336,23.0,45.0,7e6640bfe0,d36d84f51a,44af6626d6,20190601,0
a8d7a91cf5,22.0,33.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
8cc84b096b,27.0,10.0,7e6640bfe0,242927d0f5,070e3be3ae,20190601,0
319c985c23,24.0,21.0,7e6640bfe0,d36d84f51a,,20190601,0
abccbed938,22.0,48.0,7e6640bfe0,d36d84f51a,,20190601,0
b9876e14fd,20.0,137.0,7e6640bfe0,d36d84f51a,,20190601,0
258d4ba8a1,23.0,1.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
a5b2bc522f,28.0,127.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
c7cc00398a,29.0,144.0,7e6640bfe0,915be3a7a4,,20190601,0
e74b45b15f,21.0,29.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
3c16be922f,24.0,58.0,7e6640bfe0,d36d84f51a,,20190601,0
e59cb77268,40.0,29.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
55daedde75,21.0,20.0,5f8ca0f83b,d36d84f51a,44af6626d6,20190601,0
6065ebe806,24.0,35.0,7e6640bfe0,d36d84f51a,,20190601,0
eae0a332fa,21.0,27.0,5f8ca0f83b,51be29729b,,20190601,0
61909f811c,37.0,126.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
129f059a17,28.0,131.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
398ef1288f,23.0,58.0,7e6640bfe0,d36d84f51a,,20190601,0
b7b5b4795c,19.0,2.0,5f8ca0f83b,eb35a5eb6b,,20190601,0
37fede8556,41.0,64.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
9b3e674507,20.0,10.0,7e6640bfe0,d36d84f51a,,20190601,0
9e018b5715,25.0,21.0,7e6640bfe0,ba7b390fc4,314826bda8,20190601,0
d2c18eb435,29.0,11.0,5f8ca0f83b,eb35a5eb6b,,20190601,1
b8ceadde67,28.0,91.0,7e6640bfe0,d36d84f51a,,20190601,0
a687f7811a,22.0,57.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
2c7b6af07c,37.0,94.0,01a4f2c96c,991c4998fb,314826bda8,20190601,0
6ff8215b14,33.0,3.0,01a4f2c96c,991c4998fb,44af6626d6,20190601,0
352fbe4ace,29.0,31.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
2af37ffa9b,45.0,172.0,01a4f2c96c,ba7b390fc4,314826bda8,20190601,0
fd05263f10,21.0,20.0,7e6640bfe0,d36d84f51a,44af6626d6,20190601,0
6c27312235,26.0,78.0,7e6640bfe0,915be3a7a4,,20190601,1
352833049d,31.0,118.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
d0d2eef3b2,19.0,13.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
885ebf3761,20.0,69.0,5f8ca0f83b,915be3a7a4,,20190601,0
ce7c9428c8,34.0,176.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
01c190d889,33.0,163.0,7e6640bfe0,915be3a7a4,,20190601,0
abe957cacd,21.0,43.0,7e6640bfe0,d36d84f51a,,20190601,0
caf63e896f,19.0,12.0,5f8ca0f83b,eb35a5eb6b,,20190601,0
2c2e763fe0,21.0,34.0,7e6640bfe0,d36d84f51a,,20190601,0
e308a2cd51,25.0,69.0,7e6640bfe0,d36d84f51a,44af6626d6,20190601,0
f875437b58,49.0,274.0,7e6640bfe0,991c4998fb,8bbaa7ab87,20190601,0
79bdb78830,21.0,36.0,7e6640bfe0,d36d84f51a,,20190601,0
620abc504f,22.0,46.0,5f8ca0f83b,d36d84f51a,,20190601,0
bbc413c2c6,20.0,67.0,5f8ca0f83b,d36d84f51a,,20190601,0
9efd64d21b,25.0,65.0,7e6640bfe0,991c4998fb,ba91c4a92b,20190601,0
774ce0d70c,31.0,124.0,7e6640bfe0,ba7b390fc4,314826bda8,20190601,0
cf77a88dae,22.0,33.0,5f8ca0f83b,d36d84f51a,,20190601,0
1e6654a6b5,22.0,46.0,7e6640bfe0,d36d84f51a,,20190601,0
d573af3255,46.0,248.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
0702b0f9a3,26.0,95.0,7e6640bfe0,915be3a7a4,,20190601,0
280b50b219,28.0,105.0,7e6640bfe0,915be3a7a4,44af6626d6,20190601,0
178f4276ff,24.0,58.0,01a4f2c96c,d36d84f51a,,20190601,1
